insc,nota1,nota2,nota3,nota4,red
1122511,306.574,323.918,472.516,534.090,700
1103452,306.574,323.918,436.960,462.057,750
1107699,462.726,359.696,436.960,462.057,650
1132903,306.574,323.918,436.960,426.040,750
1120348,431.496,395.474,401.404,534.090,600
1120651,400.265,395.474,365.849,498.073,650
1137399,306.574,323.918,436.960,390.023,700
1130601,337.804,395.474,508.071,534.090,500
1130903,525.187,431.252,472.516,498.073,775
1101004,493.957,538.587,508.071,498.073,700
1072182,337.804,395.474,472.516,534.090,825
1126356,462.726,467.030,472.516,462.057,650
1121208,400.265,431.252,508.071,462.057,550
1109052,525.187,467.030,472.516,462.057,800
1076014,556.418,574.365,650.293,462.057,875
1101837,431.496,574.365,614.738,570.106,775
1136380,493.957,467.030,614.738,462.057,850
1130517,556.418,610.143,579.182,462.057,650
1086851,431.496,323.918,543.627,678.156,700
1092064,462.726,467.030,508.071,426.040,750
1137995,556.418,574.365,472.516,462.057,625
1087166,650.109,431.252,543.627,498.073,700
1110448,337.804,610.143,508.071,390.023,725
1126806,493.957,467.030,436.960,462.057,700
1114568,493.957,359.696,508.071,426.040,700
1099877,400.265,395.474,508.071,462.057,700
1124785,681.340,824.812,508.071,534.090,775
1130167,556.418,789.034,472.516,462.057,900
1131435,618.879,753.256,543.627,462.057,775
1077260,650.109,645.921,543.627,498.073,825
1097657,618.879,681.699,472.516,498.073,800
1109450,618.879,681.699,508.071,462.057,800
1097643,525.187,645.921,401.404,498.073,825
1077825,650.109,467.030,472.516,426.040,850
1134007,650.109,502.809,472.516,426.040,775
1122004,681.340,502.809,401.404,534.090,725
1127782,493.957,610.143,436.960,390.023,825
1106714,587.648,467.030,472.516,570.106,750
1086840,587.648,467.030,436.960,390.023,725
1071719,493.957,431.252,543.627,426.040,775
1134589,306.574,323.918,650.293,642.139,850
1105528,400.265,574.365,436.960,462.057,700
1137549,462.726,359.696,472.516,426.040,675
1132524,369.035,395.474,472.516,534.090,500
1128995,462.726,574.365,436.960,498.073,700
1072022,400.265,467.030,436.960,426.040,750
1080631,587.648,538.587,472.516,426.040,725
1135850,493.957,431.252,472.516,426.040,800
1074478,493.957,502.809,436.960,498.073,675
1129289,400.265,502.809,365.849,462.057,725
1123437,462.726,538.587,436.960,462.057,800
1117133,618.879,753.256,721.404,750.189,850
1112155,650.109,645.921,685.849,570.106,900
1120766,650.109,717.478,685.849,642.139,775
1127685,712.570,645.921,579.182,534.090,875
1126738,743.801,645.921,543.627,642.139,800
1132121,650.109,645.921,685.849,678.156,800
1079091,556.418,753.256,579.182,498.073,825
1113365,587.648,681.699,685.849,606.123,750
1117143,618.879,681.699,685.849,570.106,725
1125527,618.879,645.921,579.182,498.073,825
1082082,525.187,538.587,721.404,750.189,825
1090704,493.957,610.143,543.627,678.156,850
1121658,650.109,502.809,508.071,678.156,800
1096095,556.418,574.365,685.849,642.139,750
1075863,587.648,610.143,508.071,570.106,775
1136347,587.648,681.699,543.627,462.057,725
1135833,556.418,717.478,508.071,534.090,700
1096674,681.340,574.365,472.516,390.023,750
1092265,618.879,538.587,543.627,498.073,725
1119833,618.879,574.365,721.404,642.139,525
1080572,525.187,574.365,543.627,426.040,800
1079288,556.418,574.365,543.627,462.057,750
1101488,525.187,574.365,543.627,462.057,775
1118088,650.109,502.809,436.960,534.090,725
1130634,650.109,610.143,401.404,426.040,675
1126657,525.187,574.365,436.960,534.090,750
1130742,493.957,574.365,472.516,534.090,750
1137022,525.187,467.030,508.071,606.123,750
1097441,587.648,467.030,472.516,462.057,750
1082622,525.187,610.143,365.849,498.073,700
1131592,400.265,467.030,543.627,462.057,875
1136391,493.957,574.365,401.404,534.090,700
1116925,462.726,538.587,436.960,462.057,775
1130299,493.957,431.252,543.627,498.073,775
1089767,556.418,359.696,472.516,426.040,825
1115500,462.726,538.587,436.960,426.040,750
1132274,400.265,502.809,472.516,534.090,775
1109225,493.957,610.143,614.738,534.090,500
1132550,556.418,467.030,508.071,390.023,700
1137893,431.496,467.030,543.627,462.057,750
1072042,525.187,431.252,508.071,462.057,700
1088056,462.726,431.252,436.960,534.090,750
1112067,462.726,467.030,508.071,390.023,750
1085204,493.957,645.921,472.516,426.040,525
1138283,493.957,467.030,436.960,462.057,700
1094090,462.726,431.252,508.071,498.073,700
1110616,369.035,431.252,472.516,570.106,775
1100040,400.265,538.587,436.960,426.040,725
1089418,462.726,467.030,436.960,390.023,750
1093824,493.957,395.474,472.516,426.040,750
1131738,400.265,574.365,472.516,426.040,650
1098775,431.496,467.030,401.404,390.023,775
1114174,493.957,359.696,365.849,462.057,800
1088348,462.726,323.918,508.071,534.090,750
1127960,400.265,431.252,436.960,462.057,775
1089007,431.496,538.587,401.404,462.057,650
1108133,400.265,431.252,472.516,498.073,725
1134810,493.957,395.474,508.071,426.040,675
1091279,462.726,359.696,401.404,354.007,825
1088525,493.957,431.252,472.516,426.040,650
1138151,337.804,467.030,472.516,390.023,750
1106204,369.035,431.252,365.849,462.057,725
1138583,431.496,431.252,436.960,426.040,625
1102795,369.035,467.030,365.849,498.073,650
1106556,462.726,502.809,472.516,390.023,500
1138733,337.804,467.030,436.960,390.023,650
1097362,337.804,431.252,401.404,390.023,700
1108571,400.265,395.474,401.404,462.057,625
1131364,306.574,323.918,436.960,498.073,750
1117935,369.035,395.474,401.404,462.057,650
1104392,400.265,395.474,401.404,354.007,650
1102960,400.265,323.918,436.960,390.023,675
1114627,369.035,431.252,543.627,426.040,525
1135003,369.035,467.030,401.404,498.073,500
1129553,337.804,359.696,614.738,462.057,500
1127675,337.804,395.474,472.516,390.023,500
1077119,556.418,645.921,650.293,678.156,775
1117978,556.418,645.921,721.404,606.123,750
1099395,587.648,502.809,579.182,642.139,825
1089766,618.879,467.030,472.516,426.040,825
1117554,462.726,574.365,508.071,498.073,750
1132793,556.418,538.587,579.182,606.123,850
1136986,618.879,610.143,650.293,642.139,800
1089429,556.418,574.365,792.516,534.090,700
1133553,462.726,610.143,472.516,498.073,775
1138286,493.957,502.809,401.404,390.023,700
1119861,431.496,431.252,472.516,390.023,550
1104076,369.035,323.918,365.849,426.040,600
1105245,462.726,645.921,650.293,822.222,775
1084688,525.187,574.365,579.182,570.106,750
1101399,525.187,610.143,436.960,354.007,800
1139304,431.496,359.696,401.404,426.040,800
1137427,618.879,610.143,650.293,678.156,750
1111989,493.957,502.809,401.404,462.057,750
1132030,556.418,610.143,685.849,534.090,725
1079791,525.187,502.809,508.071,606.123,800
1124150,556.418,502.809,543.627,498.073,775
1075001,618.879,467.030,401.404,462.057,775
1135795,462.726,574.365,472.516,534.090,750
1085623,618.879,431.252,543.627,426.040,725
1124321,525.187,431.252,365.849,462.057,800
1130934,431.496,467.030,472.516,462.057,800
1075369,493.957,323.918,543.627,498.073,700
1114619,431.496,359.696,401.404,354.007,725
1133305,431.496,431.252,401.404,354.007,500
1135820,618.879,610.143,614.738,678.156,900
1079864,462.726,395.474,436.960,390.023,750
1122490,369.035,395.474,436.960,534.090,550
1092937,712.570,789.034,579.182,570.106,825
1076611,650.109,789.034,756.960,606.123,750
1111834,712.570,753.256,436.960,462.057,875
1084156,681.340,681.699,650.293,714.173,700
1099539,587.648,538.587,721.404,678.156,850
1091867,587.648,717.478,436.960,498.073,875
1086804,556.418,574.365,721.404,642.139,775
1091487,650.109,574.365,472.516,570.106,825
1100411,556.418,610.143,650.293,606.123,775
1100405,525.187,610.143,721.404,606.123,750
1124901,431.496,574.365,650.293,606.123,800
1074823,587.648,502.809,472.516,390.023,850
1123288,493.957,502.809,508.071,570.106,825
1127417,525.187,538.587,472.516,498.073,800
1075633,556.418,574.365,472.516,426.040,750
1072907,525.187,502.809,508.071,426.040,800
1130386,556.418,431.252,472.516,462.057,825
1134545,400.265,610.143,436.960,534.090,750
1086884,618.879,467.030,401.404,462.057,725
1134198,493.957,467.030,401.404,462.057,725
1137170,431.496,502.809,401.404,462.057,750
1071888,431.496,502.809,401.404,426.040,700
1130973,431.496,502.809,472.516,426.040,600
1096219,431.496,359.696,472.516,426.040,700
1132635,400.265,395.474,472.516,498.073,650
1124824,306.574,323.918,401.404,462.057,575
1125859,556.418,645.921,579.182,534.090,900
1136176,556.418,574.365,401.404,534.090,800
1128827,587.648,502.809,365.849,498.073,800
1122144,462.726,502.809,508.071,390.023,750
1094151,431.496,574.365,472.516,462.057,650
1134460,400.265,359.696,436.960,498.073,700
1138497,462.726,395.474,330.293,462.057,650
1095594,525.187,467.030,508.071,462.057,100
1132169,462.726,467.030,436.960,534.090,925
1088861,462.726,574.365,472.516,390.023,750
1097171,431.496,467.030,508.071,498.073,700
1088442,493.957,431.252,401.404,390.023,700
1128455,431.496,431.252,472.516,426.040,650
1127997,493.957,431.252,472.516,534.090,500
1098881,431.496,431.252,365.849,426.040,500
1128538,650.109,610.143,685.849,570.106,825
1075411,525.187,681.699,508.071,534.090,850
1093926,681.340,574.365,401.404,534.090,800
1138005,587.648,645.921,543.627,570.106,725
1071811,618.879,574.365,401.404,498.073,825
1073822,493.957,645.921,436.960,426.040,825
1137947,587.648,574.365,543.627,426.040,700
1126591,525.187,574.365,543.627,462.057,725
1108602,431.496,538.587,401.404,426.040,850
1075452,525.187,538.587,401.404,426.040,750
1134423,431.496,431.252,543.627,534.090,700
1092647,400.265,431.252,436.960,534.090,800
1134946,525.187,431.252,401.404,426.040,725
1086860,681.340,610.143,436.960,354.007,625
1123259,493.957,467.030,401.404,498.073,725
1108296,618.879,574.365,579.182,498.073,800
1075800,431.496,467.030,472.516,498.073,800
1132005,431.496,431.252,401.404,354.007,700
1102498,681.340,681.699,614.738,534.090,850
1072653,493.957,681.699,685.849,462.057,850
1076093,462.726,574.365,508.071,570.106,750
1078373,556.418,502.809,436.960,462.057,750
1129904,462.726,502.809,579.182,426.040,700
1130433,587.648,717.478,472.516,426.040,950
1088189,618.879,574.365,436.960,498.073,750
1088527,525.187,610.143,436.960,390.023,825
1080737,493.957,502.809,472.516,534.090,800
1073360,431.496,502.809,365.849,462.057,650
1077901,462.726,431.252,436.960,462.057,800
1131181,462.726,502.809,543.627,390.023,800
1102737,337.804,395.474,436.960,426.040,500
1088806,493.957,574.365,401.404,498.073,875
1123630,525.187,467.030,472.516,426.040,775
1081557,431.496,431.252,579.182,606.123,700
1127756,431.496,431.252,543.627,462.057,750
1127213,400.265,431.252,436.960,390.023,800
1089571,306.574,323.918,365.849,498.073,775
1125858,306.574,323.918,508.071,498.073,750
1137626,431.496,645.921,650.293,606.123,750
1115164,556.418,467.030,436.960,498.073,825
1118775,400.265,395.474,401.404,426.040,800
1123609,556.418,753.256,650.293,570.106,850
1105320,681.340,681.699,614.738,678.156,825
1135654,712.570,681.699,508.071,426.040,950
1136455,556.418,789.034,756.960,570.106,850
1134536,618.879,789.034,685.849,642.139,775
1076159,681.340,645.921,472.516,714.173,850
1130361,650.109,681.699,685.849,714.173,750
1122292,618.879,717.478,579.182,462.057,875
1139096,587.648,789.034,614.738,498.073,825
1136216,712.570,645.921,614.738,498.073,750
1085132,618.879,610.143,614.738,534.090,800
1133184,681.340,717.478,472.516,390.023,800
1111232,712.570,467.030,508.071,426.040,825
1094389,587.648,574.365,508.071,462.057,875
1092198,493.957,645.921,579.182,606.123,825
1104405,587.648,645.921,472.516,426.040,850
1085854,587.648,502.809,508.071,498.073,850
1105381,681.340,538.587,579.182,534.090,650
1097118,493.957,574.365,472.516,570.106,850
1109870,587.648,431.252,508.071,534.090,825
1083486,525.187,717.478,508.071,390.023,800
1128153,618.879,538.587,401.404,498.073,775
1071387,587.648,467.030,472.516,498.073,800
1125438,556.418,502.809,436.960,570.106,750
1132981,525.187,502.809,472.516,390.023,850
1128801,587.648,502.809,472.516,354.007,800
1112521,462.726,502.809,614.738,534.090,750
1113497,493.957,574.365,472.516,534.090,750
1095512,431.496,395.474,543.627,498.073,875
1130887,587.648,502.809,365.849,498.073,750
1120786,525.187,431.252,508.071,534.090,750
1084912,618.879,431.252,472.516,426.040,700
1110100,493.957,574.365,365.849,534.090,750
1100512,556.418,574.365,401.404,462.057,700
1079007,525.187,610.143,330.293,390.023,775
1106455,525.187,467.030,472.516,390.023,775
1073575,462.726,395.474,472.516,534.090,800
1131115,525.187,359.696,472.516,426.040,800
1136488,493.957,467.030,436.960,426.040,775
1087259,462.726,467.030,472.516,498.073,750
1120677,493.957,467.030,508.071,498.073,700
1132031,525.187,502.809,436.960,570.106,650
1138599,556.418,538.587,365.849,426.040,700
1071998,493.957,395.474,365.849,534.090,775
1102636,400.265,538.587,508.071,534.090,725
1110984,400.265,574.365,508.071,498.073,725
1085697,462.726,359.696,579.182,498.073,725
1138018,525.187,431.252,472.516,498.073,675
1127562,493.957,323.918,436.960,498.073,775
1138310,525.187,574.365,472.516,390.023,650
1105887,525.187,431.252,401.404,498.073,700
1137908,431.496,431.252,436.960,498.073,775
1085603,493.957,467.030,543.627,426.040,675
1131286,525.187,323.918,508.071,390.023,725
1133846,462.726,431.252,436.960,498.073,700
1136823,306.574,323.918,614.738,714.173,700
1088460,431.496,538.587,436.960,426.040,700
1114012,587.648,467.030,472.516,390.023,575
1088076,369.035,502.809,472.516,426.040,750
1106445,431.496,431.252,401.404,534.090,700
1124465,431.496,395.474,436.960,426.040,750
1131380,400.265,502.809,436.960,426.040,725
1130181,431.496,395.474,436.960,498.073,700
1129294,431.496,502.809,401.404,426.040,700
1076310,431.496,395.474,401.404,462.057,725
1088797,369.035,538.587,436.960,426.040,700
1132884,400.265,467.030,401.404,462.057,700
1114577,431.496,431.252,401.404,426.040,700
1080706,556.418,538.587,401.404,462.057,500
1095958,400.265,431.252,436.960,426.040,700
1088372,337.804,467.030,543.627,390.023,700
1117959,462.726,502.809,365.849,570.106,550
1080843,431.496,395.474,472.516,570.106,575
1092913,369.035,359.696,436.960,462.057,725
1087966,431.496,467.030,436.960,462.057,600
1137359,493.957,395.474,436.960,462.057,550
1073374,400.265,431.252,401.404,390.023,650
1130806,431.496,502.809,436.960,462.057,500
1083084,369.035,323.918,401.404,426.040,675
1130158,337.804,359.696,436.960,462.057,600
1088147,306.574,323.918,401.404,390.023,700
1080726,337.804,395.474,365.849,462.057,550
1121094,369.035,538.587,436.960,426.040,100
1125953,337.804,395.474,436.960,426.040,100
1123295,650.109,645.921,508.071,426.040,750
1131586,525.187,538.587,614.738,570.106,800
1130836,556.418,538.587,508.071,462.057,875
1120430,462.726,502.809,614.738,426.040,675
1131466,337.804,431.252,508.071,390.023,875
1103811,493.957,395.474,436.960,426.040,725
1138825,556.418,538.587,436.960,462.057,500
1130612,525.187,431.252,401.404,462.057,775
1126905,431.496,538.587,472.516,390.023,750
1130082,431.496,359.696,436.960,354.007,750
1136732,618.879,645.921,650.293,534.090,800
1136320,650.109,467.030,614.738,426.040,775
1137650,587.648,610.143,472.516,462.057,800
1121873,306.574,323.918,472.516,498.073,725
1137152,462.726,502.809,365.849,534.090,500
1121948,556.418,610.143,472.516,462.057,775
1116636,618.879,467.030,579.182,642.139,875
1100789,493.957,610.143,614.738,642.139,750
1124857,525.187,431.252,472.516,426.040,775
1139034,556.418,502.809,508.071,426.040,600
1099176,493.957,502.809,436.960,354.007,725
1130250,400.265,395.474,401.404,426.040,800
1087720,431.496,502.809,436.960,462.057,675
1137877,431.496,395.474,472.516,390.023,700
1109185,306.574,323.918,401.404,426.040,500
1132987,587.648,610.143,650.293,606.123,875
1133181,556.418,789.034,436.960,462.057,775
1095897,556.418,502.809,436.960,462.057,825
1136189,556.418,431.252,472.516,498.073,750
1106512,525.187,574.365,365.849,570.106,700
1118980,462.726,431.252,436.960,426.040,775
1079065,556.418,502.809,508.071,390.023,750
1072901,462.726,323.918,436.960,390.023,750
1104227,369.035,323.918,365.849,462.057,525
1086144,556.418,467.030,472.516,462.057,925
1132997,556.418,502.809,579.182,498.073,700
1132336,650.109,645.921,543.627,498.073,875
1122864,493.957,538.587,365.849,498.073,775
1073444,369.035,395.474,401.404,462.057,725
1122788,369.035,502.809,436.960,426.040,750
1083169,306.574,323.918,365.849,462.057,100
1113793,650.109,538.587,508.071,498.073,800
1087558,493.957,538.587,472.516,498.073,825
1088852,431.496,502.809,508.071,426.040,700
1096037,369.035,431.252,401.404,534.090,750
1135336,337.804,431.252,436.960,426.040,700
1138877,618.879,681.699,472.516,498.073,825
1081837,650.109,574.365,579.182,678.156,675
1133743,556.418,467.030,472.516,570.106,850
1117195,587.648,467.030,436.960,534.090,800
1097095,431.496,395.474,614.738,642.139,800
1127075,306.574,431.252,472.516,462.057,725
1086948,681.340,753.256,685.849,750.189,750
1081257,618.879,681.699,436.960,426.040,950
1091996,650.109,574.365,472.516,498.073,850
1071677,712.570,467.030,436.960,462.057,825
1123243,525.187,502.809,472.516,426.040,800
1082892,525.187,502.809,436.960,390.023,825
1095117,493.957,431.252,472.516,426.040,750
1136776,431.496,538.587,472.516,462.057,700
1100997,400.265,502.809,436.960,390.023,550
1132831,431.496,431.252,401.404,462.057,500
1136661,337.804,395.474,436.960,390.023,625
1118354,587.648,574.365,543.627,426.040,875
1123579,462.726,610.143,543.627,462.057,750
1076040,493.957,395.474,436.960,462.057,850
1079775,650.109,681.699,472.516,534.090,875
1116227,525.187,467.030,508.071,462.057,825
1086109,525.187,574.365,543.627,390.023,750
1113282,306.574,323.918,436.960,426.040,750
1090873,400.265,323.918,472.516,390.023,650
1099674,431.496,431.252,365.849,390.023,500
1120787,650.109,610.143,650.293,714.173,725
1087882,650.109,681.699,614.738,534.090,825
1079590,556.418,467.030,472.516,498.073,800
1134744,650.109,502.809,365.849,534.090,700
1107892,525.187,502.809,472.516,426.040,800
1094298,525.187,502.809,472.516,390.023,650
1084477,400.265,431.252,365.849,426.040,725
1129097,369.035,431.252,401.404,426.040,675
1135488,431.496,502.809,508.071,354.007,700
1125532,775.031,645.921,828.071,894.255,825
1077564,618.879,610.143,472.516,894.255,950
1084923,681.340,574.365,614.738,750.189,875
1108612,525.187,502.809,472.516,534.090,800
1136547,493.957,610.143,472.516,426.040,750
1113701,681.340,681.699,614.738,750.189,750
1113324,431.496,645.921,756.960,678.156,750
1102734,525.187,502.809,579.182,822.222,725
1122049,525.187,502.809,579.182,678.156,800
1126839,493.957,502.809,614.738,570.106,750
1099166,681.340,502.809,614.738,714.173,775
1108073,681.340,681.699,543.627,534.090,900
1092500,587.648,574.365,508.071,714.173,800
1118881,556.418,538.587,472.516,534.090,950
1123644,587.648,645.921,543.627,606.123,750
1125073,650.109,610.143,508.071,534.090,800
1134597,618.879,431.252,756.960,534.090,750
1097276,556.418,502.809,508.071,534.090,800
1122961,556.418,431.252,508.071,534.090,825
1131149,618.879,467.030,508.071,570.106,725
1130562,650.109,574.365,436.960,498.073,700
1077798,556.418,502.809,472.516,462.057,800
1130555,431.496,431.252,436.960,606.123,725
1101993,431.496,574.365,472.516,534.090,700
1135241,493.957,467.030,330.293,462.057,800
1072738,525.187,395.474,508.071,390.023,800
1100452,587.648,467.030,365.849,426.040,750
1127420,493.957,538.587,436.960,498.073,650
1130086,462.726,502.809,365.849,462.057,725
1136419,400.265,431.252,436.960,462.057,700
1130745,493.957,467.030,401.404,462.057,650
1136835,525.187,395.474,721.404,570.106,775
1072258,556.418,502.809,579.182,462.057,750
1135692,587.648,467.030,508.071,426.040,800
1105271,431.496,467.030,401.404,462.057,775
1117434,556.418,538.587,650.293,534.090,100
1133689,681.340,789.034,721.404,642.139,825
1124287,462.726,502.809,543.627,498.073,850
1123326,587.648,610.143,436.960,462.057,775
1131420,618.879,467.030,472.516,354.007,750
1092614,525.187,610.143,436.960,354.007,725
1123554,400.265,395.474,472.516,390.023,775
1137438,618.879,753.256,756.960,750.189,775
1136930,618.879,753.256,756.960,714.173,675
1120791,650.109,610.143,650.293,426.040,850
1108122,556.418,538.587,472.516,606.123,775
1088558,556.418,645.921,472.516,534.090,725
1136872,587.648,467.030,472.516,498.073,800
1102304,493.957,502.809,543.627,498.073,700
1095469,462.726,395.474,365.849,570.106,775
1125760,462.726,467.030,472.516,354.007,825
1134884,493.957,502.809,543.627,570.106,750
1137011,618.879,753.256,828.071,750.189,550
1096632,587.648,431.252,543.627,534.090,850
1096358,431.496,467.030,365.849,462.057,750
1098810,462.726,467.030,472.516,498.073,800
1085294,462.726,538.587,472.516,606.123,700
1086696,431.496,467.030,472.516,678.156,825
1125098,681.340,574.365,614.738,462.057,775
1078034,369.035,431.252,436.960,390.023,750
1138568,650.109,610.143,721.404,678.156,900
1071457,556.418,467.030,508.071,570.106,750
1125388,400.265,359.696,436.960,534.090,775
1137189,462.726,431.252,436.960,354.007,675
1089795,556.418,502.809,614.738,570.106,800
1089331,650.109,538.587,472.516,642.139,825
1139015,493.957,467.030,401.404,498.073,800
1086280,525.187,538.587,508.071,678.156,800
1128403,681.340,610.143,579.182,714.173,925
1133344,712.570,681.699,543.627,678.156,900
1136884,650.109,681.699,543.627,570.106,825
1135804,618.879,717.478,543.627,534.090,800
1135113,650.109,502.809,330.293,606.123,950
1133943,618.879,610.143,543.627,570.106,775
1134275,493.957,574.365,543.627,462.057,850
1091508,525.187,467.030,508.071,606.123,825
1128261,618.879,574.365,508.071,534.090,725
1134021,462.726,538.587,614.738,534.090,750
1137237,556.418,574.365,472.516,498.073,750
1137051,462.726,359.696,721.404,606.123,725
1131171,493.957,645.921,579.182,462.057,700
1118583,618.879,502.809,508.071,354.007,775
1132483,525.187,395.474,579.182,462.057,750
1134507,462.726,359.696,543.627,534.090,750
1136852,493.957,467.030,436.960,498.073,750
1136801,431.496,502.809,508.071,498.073,675
1133894,431.496,467.030,436.960,534.090,700
1133932,431.496,431.252,472.516,390.023,750
1131418,493.957,431.252,436.960,426.040,700
1134955,462.726,359.696,436.960,426.040,700
1136467,400.265,467.030,436.960,426.040,650
1127783,306.574,323.918,401.404,426.040,750
1131396,525.187,467.030,579.182,426.040,650
1130644,462.726,395.474,472.516,462.057,700
1124792,369.035,467.030,365.849,426.040,725
1135294,462.726,395.474,436.960,498.073,650
1136861,400.265,645.921,436.960,462.057,750
1132016,650.109,538.587,543.627,426.040,750
1131402,618.879,467.030,472.516,498.073,725
1136197,493.957,467.030,472.516,426.040,700
1135245,650.109,645.921,508.071,570.106,875
1099872,431.496,431.252,401.404,426.040,825
1138813,681.340,789.034,650.293,822.222,825
1137212,712.570,753.256,614.738,642.139,825
1138886,681.340,645.921,721.404,714.173,825
1087661,712.570,681.699,685.849,714.173,750
1137328,618.879,681.699,650.293,714.173,800
1124683,556.418,645.921,721.404,606.123,850
1134308,556.418,645.921,650.293,750.189,800
1106565,587.648,610.143,792.516,606.123,800
1134948,650.109,574.365,579.182,534.090,900
1131725,650.109,681.699,685.849,642.139,675
1099531,681.340,753.256,721.404,606.123,550
1136662,681.340,538.587,614.738,570.106,825
1105631,556.418,681.699,650.293,642.139,750
1122252,556.418,610.143,614.738,786.206,750
1135271,556.418,645.921,685.849,606.123,750
1135097,525.187,574.365,650.293,642.139,850
1126528,618.879,610.143,614.738,462.057,825
1110498,493.957,645.921,650.293,642.139,800
1094393,556.418,645.921,650.293,570.106,750
1080664,493.957,645.921,579.182,606.123,825
1127544,587.648,538.587,543.627,642.139,825
1109756,587.648,502.809,614.738,606.123,825
1113714,650.109,538.587,436.960,534.090,850
1076276,681.340,645.921,721.404,642.139,500
1134590,587.648,574.365,543.627,462.057,825
1120716,650.109,502.809,508.071,534.090,800
1132746,556.418,574.365,543.627,534.090,800
1113770,587.648,538.587,472.516,426.040,875
1102621,587.648,431.252,614.738,606.123,800
1108084,493.957,645.921,543.627,570.106,725
1118236,462.726,502.809,650.293,606.123,825
1084236,556.418,502.809,614.738,570.106,750
1085934,618.879,502.809,508.071,534.090,750
1134610,525.187,538.587,543.627,498.073,800
1117369,462.726,395.474,685.849,714.173,825
1133337,587.648,538.587,472.516,426.040,800
1090249,556.418,610.143,508.071,390.023,750
1078910,525.187,538.587,472.516,462.057,825
1118581,525.187,538.587,543.627,534.090,750
1089036,493.957,538.587,436.960,498.073,850
1102036,618.879,538.587,508.071,426.040,725
1082245,587.648,467.030,436.960,498.073,825
1088596,650.109,431.252,401.404,462.057,825
1119237,431.496,574.365,579.182,678.156,700
1087753,618.879,538.587,436.960,462.057,725
1082233,431.496,538.587,508.071,606.123,800
1137539,587.648,467.030,543.627,498.073,750
1085745,493.957,574.365,436.960,462.057,800
1118741,525.187,538.587,543.627,498.073,725
1087589,525.187,467.030,365.849,534.090,850
1111213,650.109,431.252,436.960,426.040,775
1105028,556.418,538.587,579.182,498.073,650
1074464,525.187,538.587,472.516,462.057,750
1129887,431.496,538.587,579.182,534.090,750
1082192,587.648,538.587,472.516,426.040,700
1134393,493.957,467.030,614.738,498.073,750
1134568,462.726,502.809,579.182,570.106,725
1079469,525.187,502.809,472.516,498.073,750
1096533,337.804,502.809,579.182,606.123,825
1131779,462.726,467.030,508.071,498.073,825
1120668,493.957,502.809,508.071,462.057,775
1131355,556.418,502.809,365.849,426.040,800
1138920,462.726,502.809,472.516,390.023,850
1133730,556.418,502.809,508.071,462.057,700
1114047,493.957,467.030,436.960,426.040,850
1072676,587.648,467.030,472.516,498.073,700
1078925,493.957,467.030,401.404,606.123,775
1092987,525.187,467.030,508.071,426.040,775
1137182,431.496,395.474,685.849,678.156,725
1114952,525.187,502.809,508.071,498.073,700
1126219,556.418,431.252,436.960,498.073,775
1092352,431.496,323.918,579.182,570.106,900
1116233,462.726,431.252,508.071,606.123,775
1087266,556.418,467.030,472.516,426.040,750
1119493,493.957,467.030,543.627,462.057,750
1094915,556.418,467.030,472.516,390.023,750
1091077,493.957,538.587,472.516,462.057,700
1136510,493.957,502.809,579.182,426.040,700
1132869,493.957,538.587,436.960,534.090,675
1096868,462.726,502.809,436.960,462.057,775
1078068,587.648,395.474,436.960,426.040,775
1082816,400.265,431.252,543.627,570.106,800
1101414,431.496,467.030,508.071,570.106,750
1138357,431.496,538.587,508.071,426.040,750
1114868,431.496,538.587,508.071,426.040,750
1135770,493.957,467.030,543.627,498.073,700
1132099,431.496,502.809,508.071,534.090,725
1087581,431.496,395.474,472.516,570.106,825
1088474,462.726,395.474,721.404,498.073,700
1112050,525.187,431.252,508.071,462.057,725
1119770,525.187,467.030,472.516,462.057,700
1097557,462.726,538.587,436.960,462.057,700
1134879,493.957,431.252,436.960,498.073,750
1087480,369.035,538.587,508.071,462.057,750
1133185,525.187,467.030,401.404,390.023,750
1136257,431.496,574.365,508.071,354.007,700
1118256,525.187,538.587,543.627,498.073,550
1111177,462.726,538.587,401.404,462.057,700
1120294,493.957,502.809,543.627,426.040,650
1109940,493.957,467.030,472.516,462.057,700
1124596,400.265,502.809,472.516,570.106,700
1071930,462.726,574.365,330.293,390.023,725
1130548,525.187,359.696,472.516,498.073,750
1134530,556.418,431.252,436.960,354.007,725
1134715,462.726,395.474,472.516,426.040,800
1084077,369.035,538.587,436.960,498.073,725
1087849,493.957,395.474,472.516,498.073,725
1072597,493.957,431.252,436.960,462.057,725
1124702,462.726,502.809,472.516,534.090,625
1075309,493.957,395.474,543.627,462.057,700
1137185,431.496,431.252,543.627,462.057,725
1071500,462.726,502.809,508.071,390.023,675
1101478,400.265,538.587,436.960,462.057,700
1100121,493.957,431.252,472.516,498.073,675
1138500,431.496,431.252,579.182,462.057,700
1122839,400.265,395.474,543.627,426.040,800
1109738,431.496,431.252,436.960,498.073,750
1125445,462.726,467.030,436.960,462.057,700
1131201,525.187,395.474,436.960,426.040,725
1119233,462.726,431.252,472.516,390.023,750
1128856,431.496,502.809,401.404,426.040,725
1124831,462.726,502.809,401.404,462.057,675
1110291,431.496,538.587,436.960,462.057,650
1125437,462.726,467.030,401.404,426.040,725
1136621,462.726,431.252,401.404,390.023,775
1121328,400.265,395.474,472.516,462.057,800
1086126,369.035,467.030,508.071,390.023,775
